cell,cve_id,jaccard,kind,max,mean,median,min,n,pair_type,scope
B2,gpac.cve-2022-1795,0.9459649122807018,pair,,,,,,sibling,worker_only
B2,gpac.cve-2022-1795,0.9553508150248051,pair,,,,,,sibling,worker_only
B2,gpac.cve-2022-1795,0.545755237045204,pair,,,,,,hierarchy,worker_only
B2,gpac.cve-2022-1795,0.940756602426838,pair,,,,,,hierarchy,worker_only
B2,gpac.cve-2022-1795,0.9333333333333333,pair,,,,,,hierarchy,worker_only
B2,gpac.cve-2022-1795,0.9472924187725632,pair,,,,,,hierarchy,worker_only
B2,gpac.cve-2022-1795,0.9458483754512635,pair,,,,,,hierarchy,worker_only
B2,gpac.cve-2022-1795,0.9382627422828428,pair,,,,,,hierarchy,worker_only
B2,gpac.cve-2022-1795,0.945597709377237,pair,,,,,,hierarchy,worker_only
B2,gpac.cve-2022-1795,0.9516594516594516,pair,,,,,,hierarchy,worker_only
B2,gpac.cve-2022-1795,0.9387464387464387,pair,,,,,,hierarchy,worker_only
B2,gpac.cve-2022-1795,0.9318023660403618,pair,,,,,,hierarchy,worker_only
B2,gpac.cve-2022-1795,0.941544885177453,pair,,,,,,hierarchy,worker_only
B2,gpac.cve-2022-1795,0.9256480218281037,pair,,,,,,hierarchy,worker_only
B2,gpac.cve-2022-1795,0.9492350486787204,pair,,,,,,hierarchy,worker_only
B2,gpac.cve-2022-1795,0.9301038062283737,pair,,,,,,hierarchy,worker_only
B2,gpac.cve-2022-1795,0.8459477561955794,pair,,,,,,sibling,full_tree
B2,gpac.cve-2022-1795,0.868547832071576,pair,,,,,,sibling,full_tree
B2,gpac.cve-2022-1795,0.8717589348283111,pair,,,,,,sibling,full_tree
B2,gpac.cve-2022-1795,0.8569509738079247,pair,,,,,,sibling,full_tree
B2,gpac.cve-2022-1795,0.8586065573770492,pair,,,,,,sibling,full_tree
B2,gpac.cve-2022-1795,0.8833450456781448,pair,,,,,,sibling,full_tree
B2,gpac.cve-2022-1795,0.9407988587731811,pair,,,,,,sibling,full_tree
B2,gpac.cve-2022-1795,0.9422799422799423,pair,,,,,,sibling,full_tree
B2,gpac.cve-2022-1795,0.9450469992769343,pair,,,,,,sibling,full_tree
B2,gpac.cve-2022-1795,0.9374550682961897,pair,,,,,,sibling,full_tree
B2,gpac.cve-2022-1795,0.9417266187050359,pair,,,,,,sibling,full_tree
B2,gpac.cve-2022-1795,0.9416846652267818,pair,,,,,,sibling,full_tree
B2,gpac.cve-2022-1795,0.9383070301291249,pair,,,,,,sibling,full_tree
B2,gpac.cve-2022-1795,0.9632082413539367,pair,,,,,,sibling,full_tree
B2,gpac.cve-2022-1795,0.9596774193548387,pair,,,,,,sibling,full_tree
B2,gpac.cve-2022-1795,0.9610866372980911,pair,,,,,,sibling,full_tree
B2,gpac.cve-2022-1795,0.9421841541755889,pair,,,,,,sibling,full_tree
B2,gpac.cve-2022-1795,0.9434907010014306,pair,,,,,,sibling,full_tree
B2,gpac.cve-2022-1795,0.9376328844790929,pair,,,,,,sibling,full_tree
B2,gpac.cve-2022-1795,0.9328307059629883,pair,,,,,,sibling,full_tree
B2,gpac.cve-2022-1795,0.9408077994428969,pair,,,,,,sibling,full_tree
B2,gpac.cve-2022-1795,0.9364525139664804,pair,,,,,,sibling,full_tree
B2,gpac.cve-2022-1795,0.9347222222222222,pair,,,,,,sibling,full_tree
B2,gpac.cve-2022-1795,0.9318651066758431,pair,,,,,,sibling,full_tree
B2,gpac.cve-2022-1795,0.9235537190082644,pair,,,,,,sibling,full_tree
B2,gpac.cve-2022-1795,0.9192886456908345,pair,,,,,,sibling,full_tree
B2,gpac.cve-2022-1795,0.9519094766619519,pair,,,,,,sibling,full_tree
B2,gpac.cve-2022-1795,0.9459649122807018,pair,,,,,,sibling,full_tree
B2,gpac.cve-2022-1795,0.9553508150248051,pair,,,,,,sibling,full_tree
B2,gpac.cve-2022-1795,0.5369670804101457,pair,,,,,,hierarchy,full_tree
B2,gpac.cve-2022-1795,0.5337655321447866,pair,,,,,,hierarchy,full_tree
B2,gpac.cve-2022-1795,0.5237341772151899,pair,,,,,,hierarchy,full_tree
B2,gpac.cve-2022-1795,0.545755237045204,pair,,,,,,hierarchy,full_tree
B2,gpac.cve-2022-1795,0.940756602426838,pair,,,,,,hierarchy,full_tree
B2,gpac.cve-2022-1795,0.9333333333333333,pair,,,,,,hierarchy,full_tree
B2,gpac.cve-2022-1795,0.9472924187725632,pair,,,,,,hierarchy,full_tree
B2,gpac.cve-2022-1795,0.9458483754512635,pair,,,,,,hierarchy,full_tree
B2,gpac.cve-2022-1795,0.9382627422828428,pair,,,,,,hierarchy,full_tree
B2,gpac.cve-2022-1795,0.945597709377237,pair,,,,,,hierarchy,full_tree
B2,gpac.cve-2022-1795,0.9516594516594516,pair,,,,,,hierarchy,full_tree
B2,gpac.cve-2022-1795,0.9387464387464387,pair,,,,,,hierarchy,full_tree
B2,gpac.cve-2022-1795,0.9318023660403618,pair,,,,,,hierarchy,full_tree
B2,gpac.cve-2022-1795,0.941544885177453,pair,,,,,,hierarchy,full_tree
B2,gpac.cve-2022-1795,0.9256480218281037,pair,,,,,,hierarchy,full_tree
B2,gpac.cve-2022-1795,0.9492350486787204,pair,,,,,,hierarchy,full_tree
B2,gpac.cve-2022-1795,0.9301038062283737,pair,,,,,,hierarchy,full_tree
B1,imagemagick.cve-2019-13309,0.6385896180215475,pair,,,,,,sibling,worker_only
B1,imagemagick.cve-2019-13309,0.621840242669363,pair,,,,,,sibling,worker_only
B1,imagemagick.cve-2019-13309,0.6461538461538462,pair,,,,,,sibling,worker_only
B1,imagemagick.cve-2019-13309,0.36083333333333334,pair,,,,,,hierarchy,worker_only
B1,imagemagick.cve-2019-13309,0.35079365079365077,pair,,,,,,hierarchy,worker_only
B1,imagemagick.cve-2019-13309,0.3478605388272583,pair,,,,,,hierarchy,worker_only
B1,imagemagick.cve-2019-13309,0.6385896180215475,pair,,,,,,sibling,full_tree
B1,imagemagick.cve-2019-13309,0.621840242669363,pair,,,,,,sibling,full_tree
B1,imagemagick.cve-2019-13309,0.6461538461538462,pair,,,,,,sibling,full_tree
B1,imagemagick.cve-2019-13309,0.36083333333333334,pair,,,,,,hierarchy,full_tree
B1,imagemagick.cve-2019-13309,0.35079365079365077,pair,,,,,,hierarchy,full_tree
B1,imagemagick.cve-2019-13309,0.3478605388272583,pair,,,,,,hierarchy,full_tree
B2,imagemagick.cve-2019-13309,0.9490806223479491,pair,,,,,,sibling,worker_only
B2,imagemagick.cve-2019-13309,0.9420494699646643,pair,,,,,,sibling,worker_only
B2,imagemagick.cve-2019-13309,0.9258222533240028,pair,,,,,,sibling,worker_only
B2,imagemagick.cve-2019-13309,0.9408831908831908,pair,,,,,,sibling,worker_only
B2,imagemagick.cve-2019-13309,0.9476291578202406,pair,,,,,,sibling,worker_only
B2,imagemagick.cve-2019-13309,0.9205574912891986,pair,,,,,,sibling,worker_only
B2,imagemagick.cve-2019-13309,0.9382102272727273,pair,,,,,,sibling,worker_only
B2,imagemagick.cve-2019-13309,0.9324894514767933,pair,,,,,,sibling,worker_only
B2,imagemagick.cve-2019-13309,0.9463519313304721,pair,,,,,,sibling,worker_only
B2,imagemagick.cve-2019-13309,0.9450392576730906,pair,,,,,,sibling,worker_only
B2,imagemagick.cve-2019-13309,0.9194346289752651,pair,,,,,,sibling,worker_only
B2,imagemagick.cve-2019-13309,0.9294692737430168,pair,,,,,,sibling,worker_only
B2,imagemagick.cve-2019-13309,0.9144237405106971,pair,,,,,,sibling,worker_only
B2,imagemagick.cve-2019-13309,0.9304775280898876,pair,,,,,,sibling,worker_only
B2,imagemagick.cve-2019-13309,0.9294871794871795,pair,,,,,,sibling,worker_only
B2,imagemagick.cve-2019-13309,0.927710843373494,pair,,,,,,sibling,worker_only
B2,imagemagick.cve-2019-13309,0.9374550682961897,pair,,,,,,sibling,worker_only
B2,imagemagick.cve-2019-13309,0.9349650349650349,pair,,,,,,sibling,worker_only
B2,imagemagick.cve-2019-13309,0.9433026222537207,pair,,,,,,sibling,worker_only
B2,imagemagick.cve-2019-13309,0.9428369795342273,pair,,,,,,sibling,worker_only
B2,imagemagick.cve-2019-13309,0.9152892561983471,pair,,,,,,sibling,worker_only
B2,imagemagick.cve-2019-13309,0.9243697478991597,pair,,,,,,sibling,worker_only
B2,imagemagick.cve-2019-13309,0.9072802197802198,pair,,,,,,sibling,worker_only
B2,imagemagick.cve-2019-13309,0.5520215633423181,pair,,,,,,hierarchy,worker_only
B2,imagemagick.cve-2019-13309,0.8947368421052632,pair,,,,,,hierarchy,worker_only
B2,imagemagick.cve-2019-13309,0.905241935483871,pair,,,,,,hierarchy,worker_only
B2,imagemagick.cve-2019-13309,0.905114401076716,pair,,,,,,hierarchy,worker_only
B2,imagemagick.cve-2019-13309,0.9104979811574697,pair,,,,,,hierarchy,worker_only
B2,imagemagick.cve-2019-13309,0.9014084507042254,pair,,,,,,hierarchy,worker_only
B2,imagemagick.cve-2019-13309,0.9180771834800271,pair,,,,,,hierarchy,worker_only
B2,imagemagick.cve-2019-13309,0.9014745308310992,pair,,,,,,hierarchy,worker_only
B2,imagemagick.cve-2019-13309,0.9172320217096337,pair,,,,,,hierarchy,worker_only
B2,imagemagick.cve-2019-13309,0.9025710419485792,pair,,,,,,hierarchy,worker_only
B2,imagemagick.cve-2019-13309,0.8827913279132791,pair,,,,,,hierarchy,worker_only
B2,imagemagick.cve-2019-13309,0.9222298692360633,pair,,,,,,hierarchy,worker_only
B2,imagemagick.cve-2019-13309,0.9089664613278576,pair,,,,,,hierarchy,worker_only
B2,imagemagick.cve-2019-13309,0.9145183175033921,pair,,,,,,hierarchy,worker_only
B2,imagemagick.cve-2019-13309,0.8341869398207427,pair,,,,,,sibling,full_tree
B2,imagemagick.cve-2019-13309,0.8248730964467005,pair,,,,,,sibling,full_tree
B2,imagemagick.cve-2019-13309,0.8528628495339547,pair,,,,,,sibling,full_tree
B2,imagemagick.cve-2019-13309,0.8492366412213741,pair,,,,,,sibling,full_tree
B2,imagemagick.cve-2019-13309,0.8500986193293886,pair,,,,,,sibling,full_tree
B2,imagemagick.cve-2019-13309,0.8379960962914769,pair,,,,,,sibling,full_tree
B2,imagemagick.cve-2019-13309,0.9490806223479491,pair,,,,,,sibling,full_tree
B2,imagemagick.cve-2019-13309,0.9420494699646643,pair,,,,,,sibling,full_tree
B2,imagemagick.cve-2019-13309,0.9258222533240028,pair,,,,,,sibling,full_tree
B2,imagemagick.cve-2019-13309,0.9408831908831908,pair,,,,,,sibling,full_tree
B2,imagemagick.cve-2019-13309,0.9476291578202406,pair,,,,,,sibling,full_tree
B2,imagemagick.cve-2019-13309,0.9205574912891986,pair,,,,,,sibling,full_tree
B2,imagemagick.cve-2019-13309,0.9382102272727273,pair,,,,,,sibling,full_tree
B2,imagemagick.cve-2019-13309,0.9324894514767933,pair,,,,,,sibling,full_tree
B2,imagemagick.cve-2019-13309,0.9463519313304721,pair,,,,,,sibling,full_tree
B2,imagemagick.cve-2019-13309,0.9450392576730906,pair,,,,,,sibling,full_tree
B2,imagemagick.cve-2019-13309,0.9194346289752651,pair,,,,,,sibling,full_tree
B2,imagemagick.cve-2019-13309,0.9294692737430168,pair,,,,,,sibling,full_tree
B2,imagemagick.cve-2019-13309,0.9144237405106971,pair,,,,,,sibling,full_tree
B2,imagemagick.cve-2019-13309,0.9304775280898876,pair,,,,,,sibling,full_tree
B2,imagemagick.cve-2019-13309,0.9294871794871795,pair,,,,,,sibling,full_tree
B2,imagemagick.cve-2019-13309,0.927710843373494,pair,,,,,,sibling,full_tree
B2,imagemagick.cve-2019-13309,0.9374550682961897,pair,,,,,,sibling,full_tree
B2,imagemagick.cve-2019-13309,0.9349650349650349,pair,,,,,,sibling,full_tree
B2,imagemagick.cve-2019-13309,0.9433026222537207,pair,,,,,,sibling,full_tree
B2,imagemagick.cve-2019-13309,0.9428369795342273,pair,,,,,,sibling,full_tree
B2,imagemagick.cve-2019-13309,0.9152892561983471,pair,,,,,,sibling,full_tree
B2,imagemagick.cve-2019-13309,0.9243697478991597,pair,,,,,,sibling,full_tree
B2,imagemagick.cve-2019-13309,0.9072802197802198,pair,,,,,,sibling,full_tree
B2,imagemagick.cve-2019-13309,0.527235354573484,pair,,,,,,hierarchy,full_tree
B2,imagemagick.cve-2019-13309,0.5231481481481481,pair,,,,,,hierarchy,full_tree
B2,imagemagick.cve-2019-13309,0.5316257187663356,pair,,,,,,hierarchy,full_tree
B2,imagemagick.cve-2019-13309,0.5520215633423181,pair,,,,,,hierarchy,full_tree
B2,imagemagick.cve-2019-13309,0.8947368421052632,pair,,,,,,hierarchy,full_tree
B2,imagemagick.cve-2019-13309,0.905241935483871,pair,,,,,,hierarchy,full_tree
B2,imagemagick.cve-2019-13309,0.905114401076716,pair,,,,,,hierarchy,full_tree
B2,imagemagick.cve-2019-13309,0.9104979811574697,pair,,,,,,hierarchy,full_tree
B2,imagemagick.cve-2019-13309,0.9014084507042254,pair,,,,,,hierarchy,full_tree
B2,imagemagick.cve-2019-13309,0.9180771834800271,pair,,,,,,hierarchy,full_tree
B2,imagemagick.cve-2019-13309,0.9014745308310992,pair,,,,,,hierarchy,full_tree
B2,imagemagick.cve-2019-13309,0.9172320217096337,pair,,,,,,hierarchy,full_tree
B2,imagemagick.cve-2019-13309,0.9025710419485792,pair,,,,,,hierarchy,full_tree
B2,imagemagick.cve-2019-13309,0.8827913279132791,pair,,,,,,hierarchy,full_tree
B2,imagemagick.cve-2019-13309,0.9222298692360633,pair,,,,,,hierarchy,full_tree
B2,imagemagick.cve-2019-13309,0.9089664613278576,pair,,,,,,hierarchy,full_tree
B2,imagemagick.cve-2019-13309,0.9145183175033921,pair,,,,,,hierarchy,full_tree
B1,mruby.cve-2022-0240,0.7393736017897091,pair,,,,,,sibling,worker_only
B1,mruby.cve-2022-0240,0.6674033149171271,pair,,,,,,sibling,worker_only
B1,mruby.cve-2022-0240,0.6902356902356902,pair,,,,,,sibling,worker_only
B1,mruby.cve-2022-0240,0.35805626598465473,pair,,,,,,hierarchy,worker_only
B1,mruby.cve-2022-0240,0.347005742411813,pair,,,,,,hierarchy,worker_only
B1,mruby.cve-2022-0240,0.3511953833470734,pair,,,,,,hierarchy,worker_only
B1,mruby.cve-2022-0240,0.7393736017897091,pair,,,,,,sibling,full_tree
B1,mruby.cve-2022-0240,0.6674033149171271,pair,,,,,,sibling,full_tree
B1,mruby.cve-2022-0240,0.6902356902356902,pair,,,,,,sibling,full_tree
B1,mruby.cve-2022-0240,0.35805626598465473,pair,,,,,,hierarchy,full_tree
B1,mruby.cve-2022-0240,0.347005742411813,pair,,,,,,hierarchy,full_tree
B1,mruby.cve-2022-0240,0.3511953833470734,pair,,,,,,hierarchy,full_tree
B2,mruby.cve-2022-0240,0.9501069137562367,pair,,,,,,sibling,worker_only
B2,mruby.cve-2022-0240,0.955,pair,,,,,,sibling,worker_only
B2,mruby.cve-2022-0240,0.9389204545454546,pair,,,,,,sibling,worker_only
B2,mruby.cve-2022-0240,0.9429793300071276,pair,,,,,,sibling,worker_only
B2,mruby.cve-2022-0240,0.9423897581792319,pair,,,,,,sibling,worker_only
B2,mruby.cve-2022-0240,0.9429386590584878,pair,,,,,,sibling,worker_only
B2,mruby.cve-2022-0240,0.9484240687679083,pair,,,,,,sibling,worker_only
B2,mruby.cve-2022-0240,0.938122332859175,pair,,,,,,sibling,worker_only
B2,mruby.cve-2022-0240,0.9477451682176091,pair,,,,,,sibling,worker_only
B2,mruby.cve-2022-0240,0.9567411679884643,pair,,,,,,sibling,worker_only
B2,mruby.cve-2022-0240,0.9576951130561634,pair,,,,,,sibling,worker_only
B2,mruby.cve-2022-0240,0.9541818181818181,pair,,,,,,sibling,worker_only
B2,mruby.cve-2022-0240,0.9461593682699211,pair,,,,,,sibling,worker_only
B2,mruby.cve-2022-0240,0.9375,pair,,,,,,sibling,worker_only
B2,mruby.cve-2022-0240,0.9326788218793829,pair,,,,,,sibling,worker_only
B2,mruby.cve-2022-0240,0.9437321937321937,pair,,,,,,sibling,worker_only
B2,mruby.cve-2022-0240,0.9259776536312849,pair,,,,,,sibling,worker_only
B2,mruby.cve-2022-0240,0.9293706293706294,pair,,,,,,sibling,worker_only
B2,mruby.cve-2022-0240,0.9417199715707179,pair,,,,,,sibling,worker_only
B2,mruby.cve-2022-0240,0.9227019498607242,pair,,,,,,sibling,worker_only
B2,mruby.cve-2022-0240,0.9506790564689064,pair,,,,,,sibling,worker_only
B2,mruby.cve-2022-0240,0.9422535211267605,pair,,,,,,sibling,worker_only
B2,mruby.cve-2022-0240,0.9493219129193433,pair,,,,,,sibling,worker_only
B2,mruby.cve-2022-0240,0.5447639717851329,pair,,,,,,hierarchy,worker_only
B2,mruby.cve-2022-0240,0.9357092941998603,pair,,,,,,hierarchy,worker_only
B2,mruby.cve-2022-0240,0.9235048678720446,pair,,,,,,hierarchy,worker_only
